name,link,image_urls,images
Black Leather & Canvas Sneakers,https://www.ssense.com/men/product/prada/black-leather-and-canvas-sneakers/2599758,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_5.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_1.jpg', 'path': 'full/c33c94827a31b7ea4f7a0a4347ec62977bf6990f.jpg', 'checksum': '3b9306520059aebb5ecbaa36cc6be22c'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_2.jpg', 'path': 'full/480a883b2d2137cb0c8f2fba2305ecb672211631.jpg', 'checksum': '6a4a3d19edccee0efa9c05bdcd0f3ad4'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_3.jpg', 'path': 'full/2d0751c67721987bea7048160c515059baaa434d.jpg', 'checksum': '28381d73974b85113bc047028e35d6c0'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_4.jpg', 'path': 'full/a9e1634fc187dcf008f509d87ebe08432412358d.jpg', 'checksum': '878657e5a453a8ee8d0bb1b2ba960ac7'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181962M237030_5.jpg', 'path': 'full/ff1a7772c84e4b1510bdd82c78e26715b4ea27d6.jpg', 'checksum': 'b43253e5e192b48f14edd3b8e2d4c339'}]"
Black & Red Sunset High-Top Sneakers,https://www.ssense.com/men/product/amiri/black-and-red-sunset-high-top-sneakers/2675898,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_5.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M202009_4.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_1.jpg', 'path': 'full/4b9523447b22c27cefc3d99933f32a0243922c9f.jpg', 'checksum': '8920166b507d678da09043cad24527a2'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_2.jpg', 'path': 'full/6aa6393cfd37685b4333fd349019fe49d173ff74.jpg', 'checksum': '8f5f88357539b74e90f92a48e7bd7396'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_3.jpg', 'path': 'full/632d9d78f97f66d3c586b0b63c64d0058f428469.jpg', 'checksum': '6c2c9a8e9be913c3a9f5597aaa9f49c4'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_4.jpg', 'path': 'full/40dc60bf52877392b7b157b8abf79a0e8fe3c861.jpg', 'checksum': 'b5b982e1f2fcd727bdf7fe7b5e05d074'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M236004_5.jpg', 'path': 'full/596d6e62e66ce5ccea24c4c1fcedb7e79184df46.jpg', 'checksum': 'be1cb58ad523bbd7a0d984169b7094b6'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181886M202009_4.jpg', 'path': 'full/a822ff7a3d4d9c213da1dc0d54f747e1fef2f598.jpg', 'checksum': '39ca215b821a69c066a8650b8f78bb04'}]"
Black Valentino Garavani Camo Rockrunner Sneakers,https://www.ssense.com/men/product/valentino/black-valentino-garavani-camo-rockrunner-sneakers/2451358,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_5.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_1.jpg', 'path': 'full/f78ba61d2dec3526e1541cc5873005046b15bb73.jpg', 'checksum': '2832ecc440d40a872caef63c7fd41ce6'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_2.jpg', 'path': 'full/b07f9f67f19e6d8499b0dea954106fc4b0f07013.jpg', 'checksum': '7a9398f0991d1ea4cbe0c5dcab740dcb'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_3.jpg', 'path': 'full/c48f74cb67e08c06f95620df360a519b44c4a8f5.jpg', 'checksum': 'fbdb754383896870ad1c365e09d12dde'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_4.jpg', 'path': 'full/2431d5f2e2c2ef7cb0b637961ecb7883b2522bbb.jpg', 'checksum': '404f93c7b68efd6ae3dc5118cd53798e'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181476M237016_5.jpg', 'path': 'full/331bbdb5a5a135519fc90497e1337c98ae3665d1.jpg', 'checksum': '95b39b75736aaf650dad18b6121516f6'}]"
Black & Off-White Geobasket High Sneakers,https://www.ssense.com/men/product/rick-owens/black-and-off-white-geobasket-high-sneakers/2442148,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M213010_4.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_1.jpg', 'path': 'full/5ca6963e2f5ea277bee50c796d30abb94ec6ba6d.jpg', 'checksum': 'e7bb98c097ebbc987d308414063933bb'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_2.jpg', 'path': 'full/3435ebde81dbd62a953454b0a68e19e49bd34e6a.jpg', 'checksum': 'b558d81c2afff0dc8f9dcca2aa462b9f'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_3.jpg', 'path': 'full/ec76062387c5f09eb8c6e51ca7c9f8d15b693d7b.jpg', 'checksum': 'fe8262d31f5406791ae3025130978a9b'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236005_4.jpg', 'path': 'full/61d2929f4799e9e59bbc6f56928eccd9af134095.jpg', 'checksum': '7a8177eaf48563c6815804b2be3df020'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M213010_4.jpg', 'path': 'full/070889d71323a28a68da35dce61d958f484ba97c.jpg', 'checksum': 'd6962c791e33e1f088a0570099493dd0'}]"
Black Leather High-Top Sneakers,https://www.ssense.com/men/product/rick-owens/black-leather-high-top-sneakers/2442248,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M190003_4.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_1.jpg', 'path': 'full/b44b8fb82f94f51da0fda9e3eb4fc6e7e8249d83.jpg', 'checksum': '2d8755455f8ddd9c2af2782e7aeed9db'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_2.jpg', 'path': 'full/e193af6b6270353602e80eaa5214e50a82dc5e1f.jpg', 'checksum': '25a61e46d7f421ecddf2b28322142062'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_3.jpg', 'path': 'full/63743d54b9308b95217eaf833468737ce832c225.jpg', 'checksum': '6b60bb504212765f8fd4032a0c2d429d'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236011_4.jpg', 'path': 'full/988d0a889b613a8d2e06c389454169e6b7982b8f.jpg', 'checksum': '7c87f6936f8b98272bc8166063966589'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M190003_4.jpg', 'path': 'full/3a3ac0f0982d6717426fed7892556d73b2419e11.jpg', 'checksum': '5a26f2e4fa02af76ff792e0cfd9f91b6'}]"
Black Boat Slip-On Sneakers,https://www.ssense.com/men/product/rick-owens/black-boat-slip-on-sneakers/2442318,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_5.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M191003_4.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_1.jpg', 'path': 'full/f366bcc73dd17f9edde6bb7812ad55cde6a4024d.jpg', 'checksum': '97e2967b36e918613ae470909dda3f63'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_2.jpg', 'path': 'full/bc6884c5420200426643b9d8ccd97befe48df905.jpg', 'checksum': '92236d690ebe96f37e90cb9d750f5889'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_3.jpg', 'path': 'full/27d0f6e3628ba562e24d1bdfb22fede67020f33d.jpg', 'checksum': 'fe06b6b60d7f195d62b4ec14cc2a28d0'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_4.jpg', 'path': 'full/b9fcec14a0bee0c16cea0cdc32129e82d9237ceb.jpg', 'checksum': '3027ad88fe96d2a72a7d75b2728d2464'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237003_5.jpg', 'path': 'full/ec6c45706aa2e9dee73607ab1a071498a5ef7b33.jpg', 'checksum': 'b20f160900a8837e34bd974972beba4c'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M191003_4.jpg', 'path': 'full/ac732d0606f569d7831036e267dbfb271e46c356.jpg', 'checksum': '978de474415ab26beb12bf32703a6ddc'}]"
Grey Pump Supreme Tape Sneakers,https://www.ssense.com/men/product/reebok-classics/grey-pump-supreme-tape-sneakers/2474888,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_5.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_1.jpg', 'path': 'full/9cc030140f159d46406bd5cb604efd22900bbf63.jpg', 'checksum': '1a14a0341e5af1185804cc34b0003f9c'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_2.jpg', 'path': 'full/7d2962e85b2fc1a7992581bb183be0424454a799.jpg', 'checksum': '9dc91c6c5c0b68293dc6bc0155b35b71'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_3.jpg', 'path': 'full/daa2c23faa21a72ab33a9a81c560336671e14cd7.jpg', 'checksum': 'eab8eca7db0560de54c1d1c4f74681ce'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_4.jpg', 'path': 'full/97970c87b4f962eeb3e56d241c34e49a659ac8a4.jpg', 'checksum': '011bdd61cb31ea50121d14ec9c31c625'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181749M237014_5.jpg', 'path': 'full/6b844be4f238e605f274b37471ac254223bb3f53.jpg', 'checksum': '81d5b771710d6f7c79dfe52ad49ad035'}]"
Off-White Leather Low Sneakers,https://www.ssense.com/men/product/rick-owens/off-white-leather-low-sneakers/2442348,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_5.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M191012_4.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_1.jpg', 'path': 'full/d7206c26f293595bef07ee0c0a72317c5f19e742.jpg', 'checksum': 'ba2513b0fa192552253a6d339b54419c'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_2.jpg', 'path': 'full/46d8317b1deb7fd20c32d8ea76e41b2b1db7888c.jpg', 'checksum': '035daa1d44cf47d6bf71d04a8bb56605'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_3.jpg', 'path': 'full/1295a6cf5cfbbe4c120655545fc8f4801eb78845.jpg', 'checksum': '2b7b0ac74cedf5fcc38b3a7d0fdda1f1'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_4.jpg', 'path': 'full/350a6ae3da7a08e6598698b7d29c26a2a2ac195d.jpg', 'checksum': '43432878df410e552b56c2136727d164'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M237006_5.jpg', 'path': 'full/19f80e806739bba85331769f5a3a35e47c0af8f2.jpg', 'checksum': 'f146522ee61d614ea46bce0c6bd4b1a8'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M191012_4.jpg', 'path': 'full/4725047a1c90b2e1da874ed926acc5cce2b502d3.jpg', 'checksum': '0b21270bd24407dae408b1ed34ded705'}]"
Black NMD_CS2 PK Boost Sneakers,https://www.ssense.com/men/product/adidas-originals/black-nmd_cs2-pk-boost-sneakers/2426448,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_5.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_1.jpg', 'path': 'full/6efcdf0a035ab78aa14e526700a0728f5e545c71.jpg', 'checksum': '244f138bd0ced8633584ac5454d7c350'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_2.jpg', 'path': 'full/a6ebd7263beb79757739750089d9a73e968252ec.jpg', 'checksum': '60a874485ae99fdc16e3e43dc422ad28'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_3.jpg', 'path': 'full/7060b14fa0eecf73674cf4109fd3f12cd8d4d985.jpg', 'checksum': '908958cf87228f96eed9bcb7d5b81cc9'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_4.jpg', 'path': 'full/152f5f78ccd8d75be65c13c6ec6bc632d75f555a.jpg', 'checksum': '4cf92d5a91aaf3a148c3166b1fb9ff50'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181751M237010_5.jpg', 'path': 'full/caf8d95d6104f644ee35dff2ebd505a19f016cbd.jpg', 'checksum': '32a57263019c250f5c398989f2c7767e'}]"
Off-White Mastodon High-Top Sneakers,https://www.ssense.com/men/product/rick-owens/off-white-mastodon-high-top-sneakers/2442428,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_1.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_2.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_3.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_4.jpg,https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_5.jpg","[{'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_1.jpg', 'path': 'full/c055bfc1feafa128dccd1583765df3909b9acddf.jpg', 'checksum': '35394d152883c1470e8dd292f4c24f6a'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_2.jpg', 'path': 'full/61d9efd2f0edda9fee1dceecd791a640addd3a3d.jpg', 'checksum': 'f1bde2b3f72fa679088ab91f8bfd51c9'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_3.jpg', 'path': 'full/8bda05ecb06085a311b519857d62bde26c447d1f.jpg', 'checksum': '955f207cc296c6e196d3bf5af297ba4f'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_4.jpg', 'path': 'full/ce9fc4a7e02d5787765c6a98820b1b19c36b5ade.jpg', 'checksum': '754ecfd55877e0582c955350667aea35'}, {'url': 'https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_960,w_960/c_scale,h_680/f_auto,dpr_1.0/181232M236018_5.jpg', 'path': 'full/26f1134507335306d3b3cfaa78627d2a1afaebb2.jpg', 'checksum': 'b1ae593680bf27137045ea893bf522f3'}]"
