date,price_btc,price_usd,volume_usd
2016.01.14 22:29:16,3.0794e-08,113,113
2016.01.14 22:34:17,3.07934e-08,113,113
2016.01.14 22:39:17,3.07922e-08,113,113
2016.01.14 22:44:18,3.0791e-08,113,113
2016.01.14 22:49:16,3.07921e-08,113,113
2016.01.14 22:54:16,3.07909e-08,113,113
2016.01.14 22:59:17,3.0792e-08,113,113
2016.01.14 23:04:19,3.07909e-08,113,113
2016.01.14 23:09:17,3.07905e-08,113,113
2016.01.14 23:14:17,3.07914e-08,112,112
2016.01.14 23:19:17,3.07929e-08,112,112
2016.01.14 23:24:16,3.07934e-08,112,112
2016.01.14 23:29:15,3.07547e-08,118,118
2016.01.14 23:34:18,3.07552e-08,118,118
2016.01.14 23:39:17,3.0755e-08,118,118
2016.01.14 23:44:18,3.07539e-08,118,118
2016.01.14 23:49:16,3.07543e-08,118,118
2016.01.14 23:54:16,3.07555e-08,118,118
2016.01.14 23:59:19,3.07553e-08,118,118
2016.01.15 00:04:19,3.07553e-08,118,118
2016.01.15 00:09:16,3.0754e-08,118,118
2016.01.15 00:14:17,3.07542e-08,118,118
2016.01.15 00:19:20,3.0708e-08,132,132
2016.01.15 00:24:17,3.07081e-08,132,132
2016.01.15 00:29:16,3.07082e-08,132,132
2016.01.15 00:34:17,3.07066e-08,132,132
2016.01.15 00:39:17,3.07206e-08,129,129
2016.01.15 00:44:16,3.07225e-08,129,129
2016.01.15 00:49:16,3.07233e-08,129,129
2016.01.15 00:54:16,3.0723e-08,129,129
2016.01.15 00:59:18,3.0723e-08,129,129
2016.01.15 01:04:17,3.07288e-08,129,129
2016.01.15 01:09:16,3.04861e-08,193,193
2016.01.15 01:14:18,3.04861e-08,193,193
2016.01.15 01:19:17,3.04861e-08,193,193
2016.01.15 01:24:18,3.0486e-08,193,193
2016.01.15 01:29:17,3.0486e-08,193,193
2016.01.15 01:34:17,3.04861e-08,193,193
2016.01.15 01:39:18,3.04913e-08,191,191
2016.01.15 01:44:16,3.04916e-08,191,191
2016.01.15 01:49:16,3.04919e-08,190,190
2016.01.15 01:54:17,3.04915e-08,191,191
2016.01.15 01:59:18,3.04915e-08,191,191
2016.01.15 02:04:17,3.04915e-08,190,190
2016.01.15 02:09:18,3.04914e-08,191,191
2016.01.15 02:14:16,3.04907e-08,191,191
2016.01.15 02:19:16,3.04914e-08,191,191
2016.01.15 02:24:16,3.04916e-08,190,190
2016.01.15 02:29:16,3.04917e-08,190,190
2016.01.15 02:34:15,3.05128e-08,183,183
2016.01.15 02:39:17,3.0513e-08,182,182
2016.01.15 02:44:15,3.05124e-08,182,182
2016.01.15 02:49:16,3.05134e-08,182,182
2016.01.15 02:54:16,3.05143e-08,181,181
2016.01.15 02:59:16,3.05146e-08,181,181
2016.01.15 03:04:16,3.05144e-08,180,180
2016.01.15 03:09:16,3.05136e-08,181,181
2016.01.15 03:14:15,3.05128e-08,181,181
2016.01.15 03:19:16,3.05124e-08,181,181
2016.01.15 03:24:15,3.05143e-08,181,181
2016.01.15 03:29:16,2.9301e-08,184,184
2016.01.15 03:34:17,2.93001e-08,184,184
2016.01.15 03:39:16,2.9301e-08,184,184
2016.01.15 03:44:15,2.93007e-08,184,184
2016.01.15 03:49:16,2.93008e-08,184,184
2016.01.15 03:54:17,2.92997e-08,184,184
2016.01.15 03:59:17,2.93009e-08,184,184
2016.01.15 04:04:15,2.93009e-08,184,184
2016.01.15 04:09:16,2.93008e-08,184,184
2016.01.15 04:14:15,2.93014e-08,184,184
2016.01.15 04:19:16,2.93007e-08,183,183
2016.01.15 04:24:16,2.93008e-08,183,183
2016.01.15 04:29:16,2.93008e-08,183,183
2016.01.15 04:34:17,2.93003e-08,182,182
2016.01.15 04:39:17,2.92995e-08,182,182
2016.01.15 04:44:17,2.92929e-08,178,178
2016.01.15 04:49:17,2.92918e-08,179,179
2016.01.15 04:54:15,2.92925e-08,179,179
2016.01.15 04:59:15,2.92925e-08,179,179
2016.01.15 05:04:16,2.92932e-08,179,179
2016.01.15 05:09:18,2.92932e-08,179,179
2016.01.15 05:14:17,2.92945e-08,178,178
2016.01.15 05:19:18,2.92925e-08,178,178
2016.01.15 05:24:18,2.92936e-08,178,178
2016.01.15 05:29:18,2.9292e-08,178,178
2016.01.15 05:34:16,2.92917e-08,178,178
2016.01.15 05:39:23,2.93311e-08,179,179
2016.01.15 05:44:16,2.92921e-08,179,179
2016.01.15 05:49:15,2.92934e-08,179,179
2016.01.15 05:54:17,2.92927e-08,179,179
2016.01.15 05:59:17,2.92926e-08,179,179
2016.01.15 06:04:17,2.92907e-08,179,179
2016.01.15 06:09:16,2.92905e-08,179,179
2016.01.15 06:14:16,2.92915e-08,179,179
2016.01.15 06:19:17,2.92914e-08,179,179
2016.01.15 06:24:15,2.92915e-08,179,179
2016.01.15 06:29:16,2.92926e-08,179,179
2016.01.15 06:34:17,2.92925e-08,179,179
2016.01.15 06:39:16,2.92933e-08,178,178
2016.01.15 06:44:17,2.92922e-08,178,178
2016.01.15 06:49:19,2.92919e-08,179,179
2016.01.15 06:54:16,2.9292e-08,179,179
2016.01.15 06:59:17,2.92911e-08,179,179
2016.01.15 07:04:17,2.9291e-08,179,179
2016.01.15 07:09:15,2.92919e-08,179,179
2016.01.15 07:14:16,2.92911e-08,179,179
2016.01.15 07:19:15,2.92924e-08,179,179
2016.01.15 07:24:16,2.9293e-08,179,179
2016.01.15 07:29:16,2.92931e-08,179,179
2016.01.15 07:34:18,2.92918e-08,179,179
2016.01.15 07:39:16,2.92874e-08,177,177
2016.01.15 07:44:15,2.92879e-08,177,177
2016.01.15 07:49:16,2.92859e-08,177,177
2016.01.15 07:54:17,2.92862e-08,177,177
2016.01.15 07:59:18,2.92862e-08,177,177
2016.01.15 08:04:16,2.9286e-08,176,176
2016.01.15 08:09:17,2.92872e-08,176,176
2016.01.15 08:14:17,2.9286e-08,177,177
2016.01.15 08:19:16,2.92861e-08,177,177
2016.01.15 08:24:17,2.92853e-08,176,176
2016.01.15 08:29:15,2.92857e-08,176,176
2016.01.15 08:34:17,2.92856e-08,176,176
2016.01.15 08:39:16,2.92865e-08,176,176
2016.01.15 08:44:15,2.92843e-08,176,176
2016.01.15 08:49:16,2.92848e-08,175,175
2016.01.15 08:54:17,2.92848e-08,175,175
2016.01.15 08:59:16,2.92861e-08,174,174
2016.01.15 09:04:17,2.92864e-08,174,174
2016.01.15 09:09:18,2.9285e-08,174,174
2016.01.15 09:14:15,2.9285e-08,174,174
2016.01.15 09:19:16,2.92863e-08,173,173
2016.01.15 09:24:16,2.92862e-08,172,172
2016.01.15 09:29:21,2.92872e-08,173,173
2016.01.15 09:34:16,2.92541e-08,165,165
2016.01.15 09:39:17,2.92527e-08,166,166
2016.01.15 09:44:18,2.92537e-08,166,166
2016.01.15 09:49:18,2.92516e-08,166,166
2016.01.15 09:54:17,2.92505e-08,166,166
2016.01.15 09:59:20,2.92424e-08,166,166
2016.01.15 10:04:17,2.92428e-08,166,166
2016.01.15 10:09:17,2.92425e-08,166,166
2016.01.15 10:14:16,2.92432e-08,166,166
2016.01.15 10:19:18,2.92419e-08,167,167
2016.01.15 10:24:16,2.92416e-08,167,167
2016.01.15 10:29:16,2.92429e-08,167,167
2016.01.15 10:34:16,2.9243e-08,167,167
2016.01.15 10:39:17,2.92419e-08,166,166
2016.01.15 10:44:17,2.92458e-08,168,168
2016.01.15 10:49:16,2.92447e-08,168,168
2016.01.15 10:54:16,2.92447e-08,168,168
2016.01.15 10:59:15,2.92442e-08,168,168
2016.01.15 11:04:15,2.92452e-08,168,168
2016.01.15 11:09:18,2.44056e-08,176,176
2016.01.15 11:14:15,2.44069e-08,176,176
2016.01.15 11:19:15,2.44074e-08,176,176
2016.01.15 11:24:16,2.44075e-08,176,176
2016.01.15 11:29:15,2.44083e-08,176,176
2016.01.15 11:34:37,2.44072e-08,176,176
2016.01.15 11:39:17,2.4406e-08,176,176
2016.01.15 11:44:17,2.44071e-08,176,176
2016.01.15 11:49:15,2.44072e-08,176,176
2016.01.15 11:54:17,2.44057e-08,176,176
2016.01.15 11:59:20,2.44059e-08,176,176
2016.01.15 12:04:16,2.44055e-08,176,176
2016.01.15 12:09:16,2.44051e-08,176,176
2016.01.15 12:14:17,2.44067e-08,175,175
2016.01.15 12:19:16,2.44067e-08,175,175
2016.01.15 12:24:16,2.44057e-08,175,175
2016.01.15 12:29:16,2.4407e-08,175,175
2016.01.15 12:34:16,2.44054e-08,175,175
2016.01.15 12:39:18,2.44049e-08,175,175
2016.01.15 12:44:16,2.44052e-08,175,175
2016.01.15 12:49:15,2.44064e-08,175,175
2016.01.15 12:54:16,2.4406e-08,174,174
2016.01.15 12:59:23,2.43896e-08,173,173
2016.01.15 13:04:17,2.44059e-08,173,173
2016.01.15 13:09:16,2.44047e-08,174,174
2016.01.15 13:14:18,2.44049e-08,174,174
2016.01.15 13:19:16,2.44059e-08,174,174
2016.01.15 13:24:17,2.44051e-08,174,174
2016.01.15 13:29:17,2.44052e-08,174,174
2016.01.15 13:34:15,2.44041e-08,173,173
2016.01.15 13:39:25,2.44064e-08,173,173
2016.01.15 13:44:16,2.35635e-08,150,150
2016.01.15 13:49:17,2.35628e-08,150,150
2016.01.15 13:54:17,2.35797e-08,151,151
2016.01.15 13:59:17,2.35779e-08,151,151
2016.01.15 14:04:16,2.35793e-08,151,151
2016.01.15 14:09:18,2.35805e-08,151,151
2016.01.15 14:14:17,2.91756e-08,151,151
2016.01.15 14:19:18,2.92374e-08,162,162
2016.01.15 14:24:16,2.92389e-08,160,160
2016.01.15 14:29:18,2.92388e-08,159,159
2016.01.15 14:34:18,2.92384e-08,160,160
2016.01.15 14:39:18,2.92252e-08,158,158
2016.01.15 14:44:18,2.92255e-08,157,157
2016.01.15 14:49:17,2.92191e-08,155,155
2016.01.15 14:54:16,2.9205e-08,151,151
2016.01.15 14:59:20,2.92047e-08,151,151
2016.01.15 15:04:20,2.92022e-08,153,153
2016.01.15 15:09:17,2.92008e-08,153,153
2016.01.15 15:14:17,2.92026e-08,152,152
2016.01.15 15:19:17,2.92033e-08,152,152
2016.01.15 15:24:17,2.92033e-08,152,152
2016.01.15 15:29:21,2.92028e-08,152,152
2016.01.15 15:34:17,2.92048e-08,150,150
2016.01.15 15:39:16,2.4148e-08,152,152
2016.01.15 15:44:19,2.41467e-08,152,152
2016.01.15 15:49:19,2.41495e-08,152,152
2016.01.15 15:54:21,2.41939e-08,150,150
2016.01.15 15:59:19,2.41939e-08,150,150
2016.01.15 16:04:19,2.41931e-08,151,151
2016.01.15 16:09:20,2.24888e-08,117,117
2016.01.15 16:14:18,2.24881e-08,117,117
2016.01.15 16:19:21,2.25094e-08,117,117
2016.01.15 16:24:21,2.24694e-08,116,116
2016.01.15 16:29:18,2.24394e-08,116,116
2016.01.15 16:34:23,2.24104e-08,116,116
2016.01.15 16:39:19,2.22771e-08,114,114
2016.01.15 16:44:18,2.22768e-08,114,114
2016.01.15 16:49:18,2.22768e-08,114,114
2016.01.15 16:54:19,2.22764e-08,114,114
2016.01.15 16:59:17,2.22761e-08,114,114
2016.01.15 17:04:20,2.22767e-08,114,114
2016.01.15 17:09:17,2.22767e-08,114,114
2016.01.15 17:14:19,2.2277e-08,114,114
2016.01.15 17:19:19,2.2277e-08,114,114
2016.01.15 17:24:18,2.22767e-08,115,115
2016.01.15 17:29:22,2.22775e-08,115,115
2016.01.15 17:34:20,2.22774e-08,115,115
2016.01.15 17:39:18,2.22778e-08,114,114
2016.01.15 17:44:19,2.28395e-08,120,120
2016.01.15 17:49:16,2.28226e-08,119,119
2016.01.15 17:54:18,2.28296e-08,119,119
2016.01.15 17:59:17,2.28294e-08,119,119
2016.01.15 18:04:16,2.28282e-08,120,120
2016.01.15 18:09:17,2.28292e-08,120,120
2016.01.15 18:14:18,2.2824e-08,120,120
2016.01.15 18:19:17,2.2822e-08,120,120
2016.01.15 18:24:20,2.30481e-08,111,111
2016.01.15 18:29:17,2.28118e-08,111,111
2016.01.15 18:34:19,2.2815e-08,111,111
2016.01.15 18:39:17,2.28164e-08,110,110
2016.01.15 18:44:19,2.28268e-08,110,110
2016.01.15 18:49:18,2.2831e-08,110,110
2016.01.15 18:54:16,2.28426e-08,110,110
2016.01.15 18:59:20,2.28413e-08,110,110
2016.01.15 19:04:19,2.28561e-08,110,110
2016.01.15 19:09:18,2.2838e-08,110,110
2016.01.15 19:14:18,2.28382e-08,110,110
2016.01.15 19:19:17,2.28251e-08,111,111
2016.01.15 19:24:18,2.28232e-08,111,111
2016.01.15 19:29:20,2.28253e-08,111,111
2016.01.15 19:34:19,2.28291e-08,110,110
2016.01.15 19:39:19,2.28305e-08,110,110
2016.01.15 19:44:23,2.28324e-08,110,110
2016.01.15 19:49:16,2.28318e-08,110,110
2016.01.15 19:54:17,2.28284e-08,110,110
2016.01.15 19:59:16,2.28275e-08,110,110
2016.01.15 20:04:19,2.283e-08,110,110
2016.01.15 20:09:18,2.28304e-08,110,110
2016.01.15 20:14:18,2.28266e-08,110,110
2016.01.15 20:19:17,2.28285e-08,110,110
2016.01.15 20:24:18,2.28284e-08,110,110
2016.01.15 20:29:17,2.28274e-08,111,111
2016.01.15 20:34:18,2.28222e-08,111,111
2016.01.15 20:39:19,2.28245e-08,110,110
2016.01.15 20:44:17,2.28287e-08,110,110
2016.01.15 20:49:17,2.28275e-08,110,110
2016.01.15 20:54:17,2.2834e-08,110,110
2016.01.15 20:59:19,2.28319e-08,110,110
2016.01.15 21:04:17,2.28301e-08,111,111
2016.01.15 21:09:17,2.28254e-08,110,110
2016.01.15 21:14:20,2.28205e-08,110,110
2016.01.15 21:19:17,2.28263e-08,110,110
2016.01.15 21:24:18,2.2831e-08,110,110
2016.01.15 21:29:21,2.28322e-08,110,110
2016.01.15 21:34:17,2.28339e-08,110,110
2016.01.15 21:39:46,2.28289e-08,110,110
2016.01.15 21:44:17,2.28207e-08,111,111
2016.01.15 21:49:18,2.28169e-08,111,111
2016.01.15 21:54:17,2.28213e-08,111,111
2016.01.15 21:59:19,2.28256e-08,111,111
2016.01.15 22:04:17,2.28302e-08,111,111
2016.01.15 22:09:17,2.28311e-08,110,110
2016.01.15 22:14:18,2.28295e-08,110,110
2016.01.15 22:19:17,2.28326e-08,110,110
2016.01.15 22:24:18,2.28408e-08,110,110
2016.01.15 22:29:18,2.28387e-08,110,110
2016.01.15 22:34:19,2.28381e-08,110,110
2016.01.15 22:39:18,2.97279e-08,118,118
2016.01.15 22:44:17,2.97302e-08,118,118
2016.01.15 22:49:18,2.97322e-08,118,118
2016.01.15 22:54:18,2.97296e-08,119,119
2016.01.15 22:59:18,2.97264e-08,119,119
2016.01.15 23:04:17,2.97285e-08,118,118
2016.01.15 23:09:18,2.97274e-08,118,118
2016.01.15 23:14:16,2.97334e-08,118,118
2016.01.15 23:19:17,2.97357e-08,118,118
2016.01.15 23:24:16,2.97392e-08,118,118
2016.01.15 23:29:18,2.97305e-08,112,112
2016.01.15 23:34:16,3.00112e-08,112,112
2016.01.15 23:39:16,3.00075e-08,112,112
2016.01.15 23:44:15,3.00262e-08,111,111
2016.01.15 23:49:17,3.00268e-08,111,111
2016.01.15 23:54:16,3.00188e-08,111,111
2016.01.15 23:59:18,2.99913e-08,111,111
2016.01.16 00:04:16,3.00105e-08,109,109
2016.01.16 00:09:16,3.00057e-08,109,109
2016.01.16 00:14:17,2.99679e-08,111,111
2016.01.16 00:19:17,2.9986e-08,99,99
2016.01.16 00:24:17,2.99794e-08,99,99
2016.01.16 00:29:17,3.00031e-08,98,98
2016.01.16 00:34:16,3.0015e-08,98,98
2016.01.16 00:39:16,3.00162e-08,98,98
2016.01.16 00:44:17,2.99532e-08,97,97
2016.01.16 00:49:16,2.99716e-08,96,96
2016.01.16 00:54:19,2.99688e-08,96,96
2016.01.16 00:59:16,2.9978e-08,96,96
2016.01.16 01:04:17,2.99829e-08,96,96
2016.01.16 01:09:17,2.99729e-08,96,96
2016.01.16 01:14:17,2.992e-08,41,41
2016.01.16 01:19:16,3.00318e-08,41,41
2016.01.16 01:24:16,2.99952e-08,41,41
2016.01.16 01:29:16,3.00039e-08,41,41
2016.01.16 01:34:17,2.99693e-08,41,41
2016.01.16 01:39:17,3.0002e-08,41,41
2016.01.16 01:44:18,2.99823e-08,42,42
2016.01.16 01:49:17,2.99656e-08,42,42
2016.01.16 01:54:16,2.99649e-08,42,42
2016.01.16 01:59:16,2.99719e-08,42,42
2016.01.16 02:04:16,2.98558e-08,42,42
2016.01.16 02:09:17,2.98486e-08,42,42
2016.01.16 02:14:16,2.98392e-08,43,43
2016.01.16 02:19:16,2.9852e-08,42,42
2016.01.16 02:24:16,2.99297e-08,92,92
2016.01.16 02:29:18,2.77733e-08,92,92
2016.01.16 02:34:19,2.77798e-08,92,92
2016.01.16 02:39:17,2.77853e-08,92,92
2016.01.16 02:44:17,2.77792e-08,92,92
2016.01.16 02:49:19,2.77984e-08,92,92
2016.01.16 02:54:16,2.77948e-08,92,92
2016.01.16 02:59:17,2.7769e-08,92,92
2016.01.16 03:04:17,2.77883e-08,91,91
2016.01.16 03:09:18,2.77791e-08,91,91
2016.01.16 03:14:17,2.77801e-08,91,91
2016.01.16 03:19:16,2.99123e-08,95,95
2016.01.16 03:24:16,2.99186e-08,96,96
2016.01.16 03:29:19,3.02294e-08,93,93
2016.01.16 03:34:16,3.02287e-08,94,94
2016.01.16 03:39:15,3.02705e-08,94,94
2016.01.16 03:44:16,3.02662e-08,93,93
2016.01.16 03:49:16,3.02657e-08,93,93
2016.01.16 03:54:17,3.02667e-08,93,93
2016.01.16 03:59:17,3.02602e-08,94,94
2016.01.16 04:04:15,3.02512e-08,94,94
2016.01.16 04:09:17,3.02548e-08,94,94
2016.01.16 04:14:17,3.021e-08,94,94
2016.01.16 04:19:17,3.02311e-08,94,94
2016.01.16 04:24:17,3.02279e-08,94,94
2016.01.16 04:29:16,3.02103e-08,93,93
2016.01.16 04:34:15,3.02062e-08,93,93
2016.01.16 04:39:17,3.02055e-08,93,93
2016.01.16 04:44:16,3.02095e-08,93,93
2016.01.16 04:49:16,3.02038e-08,93,93
2016.01.16 04:54:15,3.02196e-08,94,94
2016.01.16 04:59:16,3.02147e-08,93,93
2016.01.16 05:04:15,3.02007e-08,94,94
2016.01.16 05:09:16,3.02011e-08,93,93
2016.01.16 05:14:16,3.02209e-08,93,93
2016.01.16 05:19:16,3.02149e-08,93,93
2016.01.16 05:24:16,3.02142e-08,93,93
2016.01.16 05:29:15,2.73684e-08,129,129
2016.01.16 05:34:16,2.73698e-08,129,129
2016.01.16 05:39:15,2.73743e-08,129,129
2016.01.16 05:44:18,2.73936e-08,129,129
2016.01.16 05:49:18,2.74055e-08,130,130
2016.01.16 05:54:17,2.74121e-08,129,129
2016.01.16 05:59:17,2.74162e-08,130,130
2016.01.16 06:04:17,2.74142e-08,130,130
2016.01.16 06:09:17,2.74065e-08,131,131
2016.01.16 06:14:15,2.73981e-08,131,131
2016.01.16 06:19:16,2.74012e-08,130,130
2016.01.16 06:24:16,2.7407e-08,130,130
2016.01.16 06:29:16,2.74155e-08,130,130
2016.01.16 06:34:17,2.74168e-08,130,130
2016.01.16 06:39:15,2.74244e-08,130,130
2016.01.16 06:44:16,2.74228e-08,130,130
2016.01.16 06:49:17,2.74177e-08,130,130
2016.01.16 06:54:17,2.74204e-08,130,130
2016.01.16 06:59:17,2.74235e-08,130,130
2016.01.16 07:04:15,2.74182e-08,130,130
2016.01.16 07:09:17,2.74142e-08,130,130
2016.01.16 07:14:16,2.74188e-08,130,130
2016.01.16 07:19:15,2.74135e-08,130,130
2016.01.16 07:24:16,2.74335e-08,129,129
2016.01.16 07:29:17,2.74446e-08,128,128
2016.01.16 07:34:16,2.74405e-08,129,129
2016.01.16 07:39:16,2.74363e-08,129,129
2016.01.16 07:44:15,2.74291e-08,129,129
2016.01.16 07:49:16,2.73694e-08,125,125
2016.01.16 07:54:17,2.73822e-08,125,125
2016.01.16 07:59:15,2.73833e-08,125,125
2016.01.16 08:04:16,2.73804e-08,125,125
2016.01.16 08:09:16,2.73825e-08,125,125
2016.01.16 08:14:17,2.73785e-08,125,125
2016.01.16 08:19:18,2.73655e-08,125,125
2016.01.16 08:24:18,2.73774e-08,125,125
2016.01.16 08:29:15,2.73567e-08,124,124
2016.01.16 08:34:17,2.73636e-08,124,124
2016.01.16 08:39:16,2.73568e-08,124,124
2016.01.16 08:44:16,2.7371e-08,123,123
2016.01.16 08:49:16,2.73789e-08,123,123
2016.01.16 08:54:17,2.7363e-08,123,123
2016.01.16 08:59:17,2.73678e-08,122,122
2016.01.16 09:04:17,2.73617e-08,122,122
2016.01.16 09:09:18,2.73881e-08,121,121
2016.01.16 09:14:16,2.73929e-08,121,121
2016.01.16 09:19:17,2.73797e-08,122,122
2016.01.16 09:24:16,2.7362e-08,123,123
2016.01.16 09:29:18,2.73662e-08,123,123
2016.01.16 09:34:18,2.73856e-08,123,123
2016.01.16 09:39:18,2.73786e-08,123,123
2016.01.16 09:44:15,2.73865e-08,123,123
2016.01.16 09:49:16,2.73964e-08,123,123
2016.01.16 09:54:17,2.73953e-08,123,123
2016.01.16 09:59:17,2.56728e-08,123,123
2016.01.16 10:04:20,2.56798e-08,122,122
2016.01.16 10:09:17,2.56661e-08,122,122
2016.01.16 10:14:17,2.56639e-08,122,122
2016.01.16 10:19:17,2.566e-08,122,122
2016.01.16 10:24:16,2.56586e-08,123,123
2016.01.16 10:29:16,2.56492e-08,123,123
2016.01.16 10:34:16,2.56769e-08,123,123
2016.01.16 10:39:16,2.56868e-08,123,123
2016.01.16 10:44:17,2.56975e-08,123,123
2016.01.16 10:49:16,2.57014e-08,123,123
2016.01.16 10:54:16,2.56886e-08,123,123
2016.01.16 10:59:23,2.56926e-08,123,123
2016.01.16 11:04:18,2.56848e-08,123,123
2016.01.16 11:09:16,2.56624e-08,122,122
2016.01.16 11:14:16,2.58941e-08,115,115
2016.01.16 11:19:16,2.59371e-08,117,117
2016.01.16 11:24:16,2.59228e-08,117,117
2016.01.16 11:29:17,2.59252e-08,117,117
2016.01.16 11:34:15,2.59292e-08,117,117
2016.01.16 11:39:17,2.59628e-08,117,117
2016.01.16 11:44:15,2.59599e-08,118,118
2016.01.16 11:49:15,2.59593e-08,118,118
2016.01.16 11:54:16,2.59511e-08,119,119
2016.01.16 11:59:17,2.59371e-08,119,119
2016.01.16 12:04:17,2.59442e-08,118,118
2016.01.16 12:09:17,2.59464e-08,118,118
2016.01.16 12:14:16,2.59566e-08,118,118
2016.01.16 12:19:15,2.59609e-08,117,117
2016.01.16 12:24:18,2.59355e-08,117,117
2016.01.16 12:29:15,2.59446e-08,117,117
2016.01.16 12:34:16,2.59373e-08,118,118
2016.01.16 12:39:16,2.5935e-08,118,118
2016.01.16 12:44:17,2.59292e-08,118,118
2016.01.16 12:49:18,2.5935e-08,118,118
2016.01.16 12:54:19,2.59303e-08,118,118
2016.01.16 12:59:16,2.59456e-08,118,118
2016.01.16 13:04:17,2.59424e-08,118,118
2016.01.16 13:09:17,2.59441e-08,118,118
2016.01.16 13:14:16,2.59432e-08,118,118
2016.01.16 13:19:16,2.59497e-08,118,118
2016.01.16 13:24:17,2.59599e-08,117,117
2016.01.16 13:29:16,2.59543e-08,117,117
2016.01.16 13:34:17,2.59547e-08,117,117
2016.01.16 13:39:17,2.59622e-08,117,117
2016.01.16 13:44:15,2.59517e-08,117,117
2016.01.16 13:49:30,2.59444e-08,118,118
2016.01.16 13:54:17,2.59476e-08,118,118
2016.01.16 13:59:17,2.59464e-08,118,118
2016.01.16 14:04:17,2.5948e-08,118,118
2016.01.16 14:09:17,2.59411e-08,117,117
2016.01.16 14:14:15,2.59302e-08,118,118
2016.01.16 14:19:16,2.59403e-08,118,118
2016.01.16 14:24:16,2.59321e-08,118,118
2016.01.16 14:29:16,2.59395e-08,118,118
2016.01.16 14:34:16,2.59365e-08,118,118
2016.01.16 14:39:16,2.59287e-08,118,118
2016.01.16 14:44:17,2.59322e-08,118,118
2016.01.16 14:49:16,2.59154e-08,118,118
2016.01.16 14:54:16,2.54851e-08,106,106
2016.01.16 14:59:18,2.55092e-08,106,106
2016.01.16 15:04:17,2.5499e-08,106,106
2016.01.16 15:09:17,2.54976e-08,106,106
2016.01.16 15:14:16,2.54973e-08,106,106
2016.01.16 15:19:19,2.55104e-08,106,106
2016.01.16 15:24:16,2.55122e-08,106,106
2016.01.16 15:29:18,2.56114e-08,106,106
2016.01.16 15:34:16,2.67983e-08,107,107
2016.01.16 15:39:22,2.67965e-08,107,107
2016.01.16 15:44:17,2.67976e-08,107,107
2016.01.16 15:49:17,2.67773e-08,106,106
2016.01.16 15:54:18,2.67605e-08,107,107
2016.01.16 15:59:17,2.67663e-08,107,107
2016.01.16 16:04:18,2.67724e-08,107,107
2016.01.16 16:09:17,2.68413e-08,109,109
2016.01.16 16:14:18,2.68421e-08,109,109
2016.01.16 16:19:17,2.68388e-08,109,109
2016.01.16 16:24:17,2.684e-08,109,109
2016.01.16 16:29:16,2.68654e-08,110,110
2016.01.16 16:34:16,2.6862e-08,110,110
2016.01.16 16:39:18,2.68672e-08,110,110
2016.01.16 16:44:17,2.68586e-08,110,110
2016.01.16 16:49:17,2.69014e-08,110,110
2016.01.16 16:54:17,2.6899e-08,110,110
2016.01.16 16:59:17,2.68986e-08,110,110
2016.01.16 17:04:19,2.68886e-08,110,110
2016.01.16 17:09:19,2.68858e-08,110,110
2016.01.16 17:14:19,2.68921e-08,110,110
2016.01.16 17:19:18,2.68866e-08,110,110
2016.01.16 17:24:18,2.69007e-08,110,110
2016.01.16 17:29:16,2.6894e-08,110,110
2016.01.16 17:34:19,2.68907e-08,110,110
2016.01.16 17:39:18,2.68971e-08,110,110
2016.01.16 17:44:18,2.68919e-08,109,109
2016.01.16 17:49:16,2.68981e-08,109,109
2016.01.16 17:54:16,2.68829e-08,110,110
2016.01.16 17:59:17,2.68976e-08,110,110
2016.01.16 18:04:16,2.68798e-08,110,110
2016.01.16 18:09:18,2.68816e-08,110,110
2016.01.16 18:14:16,3.24422e-08,127,127
2016.01.16 18:19:17,3.52658e-08,127,127
2016.01.16 18:24:16,3.52713e-08,127,127
2016.01.16 18:29:18,3.52686e-08,127,127
2016.01.16 18:34:18,3.52666e-08,127,127
2016.01.16 18:39:16,3.52672e-08,127,127
2016.01.16 18:44:16,3.5259e-08,127,127
2016.01.16 18:49:16,3.52583e-08,127,127
2016.01.16 18:54:17,3.52533e-08,126,126
2016.01.16 18:59:16,3.52584e-08,126,126
2016.01.16 19:04:19,3.5252e-08,126,126
2016.01.16 19:09:17,3.52552e-08,127,127
2016.01.16 19:14:18,3.52628e-08,127,127
2016.01.16 19:19:20,3.48486e-08,137,137
2016.01.16 19:24:17,3.48496e-08,138,138
2016.01.16 19:29:18,3.48448e-08,138,138
2016.01.16 19:34:15,3.49599e-08,133,133
2016.01.16 19:39:17,3.49585e-08,133,133
2016.01.16 19:44:16,3.49599e-08,133,133
2016.01.16 19:49:18,3.49589e-08,133,133
2016.01.16 19:54:16,3.49577e-08,133,133
2016.01.16 19:59:17,3.49573e-08,134,134
2016.01.16 20:04:19,3.28848e-08,134,134
2016.01.16 20:09:19,3.28857e-08,134,134
2016.01.16 20:14:20,3.2883e-08,135,135
2016.01.16 20:19:19,3.28821e-08,135,135
2016.01.16 20:24:19,3.28821e-08,135,135
2016.01.16 20:29:19,3.28827e-08,135,135
2016.01.16 20:34:18,3.28839e-08,135,135
2016.01.16 20:39:17,3.28829e-08,135,135
2016.01.16 20:44:20,3.28822e-08,135,135
2016.01.16 20:49:18,3.28808e-08,136,136
2016.01.16 20:54:17,3.28791e-08,136,136
2016.01.16 20:59:19,3.28773e-08,137,137
